ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-11-08 20:56:29 582m





Sample number Relative time HS4D-50(28994).Ch1
  s V
7276 0.00027052 0.0040444895
7277 0.00027054 0
7278 0.00027056 0
7279 0.00027058 0
7280 0.0002706 -0.0080889789
7281 0.00027062 -0.0080889789
7282 0.00027064 0
7283 0.00027066 -0.0080889789
7284 0.00027068 -0.016177958
7285 0.0002707 -0.0040444895
7286 0.00027072 0
7287 0.00027074 0.0040444895
7288 0.00027076 0
7289 0.00027078 -0.0040444895
7290 0.0002708 0.0040444895
7291 0.00027082 0
7292 0.00027084 0
7293 0.00027086 -0.0040444895
7294 0.00027088 0
7295 0.0002709 -0.0040444895
7296 0.00027092 0.0040444895
7297 0.00027094 0.0040444895
7298 0.00027096 0.0040444895
7299 0.00027098 0.0040444895
7300 0.000271 0.012133468
7301 0.00027102 0.016177958
7302 0.00027104 0.0080889789
7303 0.00027106 0.0040444895
7304 0.00027108 0
7305 0.0002711 0
7306 0.00027112 0
7307 0.00027114 0.0040444895
7308 0.00027116 0.0080889789
7309 0.00027118 0
7310 0.0002712 0
7311 0.00027122 0.0040444895
7312 0.00027124 0.0040444895
7313 0.00027126 0
7314 0.00027128 0
7315 0.0002713 0.0040444895
7316 0.00027132 0
7317 0.00027134 0
7318 0.00027136 0.0040444895
7319 0.00027138 0
7320 0.0002714 0.0080889789
7321 0.00027142 0
7322 0.00027144 0.0040444895
7323 0.00027146 0.012133468
7324 0.00027148 0.016177958
7325 0.0002715 0.0080889789
7326 0.00027152 0
7327 0.00027154 -0.0040444895
7328 0.00027156 0
7329 0.00027158 0.0080889789
7330 0.0002716 0
7331 0.00027162 0.0080889789
7332 0.00027164 0.0040444895
7333 0.00027166 0.020222447
7334 0.00027168 0.012133468
7335 0.0002717 0.016177958
7336 0.00027172 0.020222447
7337 0.00027174 0.016177958
7338 0.00027176 0.012133468
7339 0.00027178 0.0080889789
7340 0.0002718 0.0080889789
7341 0.00027182 0.012133468
7342 0.00027184 0.012133468
7343 0.00027186 0.0080889789
7344 0.00027188 0.0040444895
7345 0.0002719 0.016177958
7346 0.00027192 0.020222447
7347 0.00027194 0.024266937
7348 0.00027196 0.028311426
7349 0.00027198 0.012133468
7350 0.000272 0
7351 0.00027202 0.0040444895
7352 0.00027204 0.0080889789
7353 0.00027206 0.016177958
7354 0.00027208 0.020222447
7355 0.0002721 0.016177958
7356 0.00027212 0.0080889789
7357 0.00027214 0.0080889789
7358 0.00027216 0.0040444895
7359 0.00027218 0.012133468
7360 0.0002722 0.0080889789
7361 0.00027222 0.0040444895
7362 0.00027224 0.016177958
7363 0.00027226 0.020222447
7364 0.00027228 0.020222447
7365 0.0002723 0.020222447
7366 0.00027232 0.0080889789
7367 0.00027234 -0.0040444895
7368 0.00027236 0.0040444895
7369 0.00027238 0.032355916
7370 0.0002724 0.028311426
7371 0.00027242 0.016177958
7372 0.00027244 0.020222447
7373 0.00027246 0.032355916
7374 0.00027248 0.028311426
7375 0.0002725 0.0040444895
7376 0.00027252 -0.0040444895
7377 0.00027254 0.020222447
7378 0.00027256 0.020222447
7379 0.00027258 0.016177958
7380 0.0002726 0.016177958
7381 0.00027262 0.0080889789
7382 0.00027264 0.0040444895
7383 0.00027266 0.020222447
7384 0.00027268 0.020222447
7385 0.0002727 0.024266937
7386 0.00027272 0.016177958
7387 0.00027274 0.0040444895
7388 0.00027276 0.012133468
7389 0.00027278 0.024266937
7390 0.0002728 0.016177958
7391 0.00027282 0.016177958
7392 0.00027284 0.032355916
7393 0.00027286 0.016177958
7394 0.00027288 0
7395 0.0002729 0.016177958
7396 0.00027292 0.024266937
7397 0.00027294 0.016177958
7398 0.00027296 0.012133468
7399 0.00027298 0.020222447
7400 0.000273 0.028311426
7401 0.00027302 0.016177958
7402 0.00027304 0.020222447
7403 0.00027306 0.024266937
7404 0.00027308 0.016177958
7405 0.0002731 0.020222447
7406 0.00027312 0.028311426
7407 0.00027314 0.032355916
7408 0.00027316 0.028311426
7409 0.00027318 0.032355916
7410 0.0002732 0.028311426
7411 0.00027322 0.028311426
7412 0.00027324 0.032355916
7413 0.00027326 0.032355916
7414 0.00027328 0.028311426
7415 0.0002733 0.024266937
7416 0.00027332 0.016177958
7417 0.00027334 0.024266937
7418 0.00027336 0.024266937
7419 0.00027338 0.016177958
7420 0.0002734 0.012133468
7421 0.00027342 0.012133468
7422 0.00027344 0.012133468
7423 0.00027346 0.0080889789
7424 0.00027348 0.024266937
7425 0.0002735 0.024266937
7426 0.00027352 0.016177958
7427 0.00027354 0.0080889789
7428 0.00027356 0.016177958
7429 0.00027358 0.032355916
7430 0.0002736 0.016177958
7431 0.00027362 -0.0040444895
7432 0.00027364 0.0080889789
7433 0.00027366 0.032355916
7434 0.00027368 0.048533874
7435 0.0002737 0.036400405
7436 0.00027372 0.020222447
7437 0.00027374 0.016177958
7438 0.00027376 0.016177958
7439 0.00027378 0.020222447
7440 0.0002738 0.016177958
7441 0.00027382 0.028311426
7442 0.00027384 0.032355916
7443 0.00027386 0.024266937
7444 0.00027388 0.028311426
7445 0.0002739 0.036400405
7446 0.00027392 0.036400405
7447 0.00027394 0.028311426
7448 0.00027396 0.0080889789
7449 0.00027398 0.0040444895
7450 0.000274 0.016177958
7451 0.00027402 0.020222447
7452 0.00027404 0.024266937
7453 0.00027406 0.044489384
7454 0.00027408 0.052578363
7455 0.0002741 0.040444895
7456 0.00027412 0.028311426
7457 0.00027414 0.040444895
7458 0.00027416 0.032355916
7459 0.00027418 0.016177958
7460 0.0002742 0.024266937
7461 0.00027422 0.032355916
7462 0.00027424 0.024266937
7463 0.00027426 0.032355916
7464 0.00027428 0.036400405
7465 0.0002743 0.044489384
7466 0.00027432 0.032355916
7467 0.00027434 0.024266937
7468 0.00027436 0.028311426
7469 0.00027438 0.036400405
7470 0.0002744 0.036400405
7471 0.00027442 0.040444895
7472 0.00027444 0.052578363
7473 0.00027446 0.052578363
7474 0.00027448 0.052578363
7475 0.0002745 0.044489384
7476 0.00027452 0.040444895
7477 0.00027454 0.040444895
7478 0.00027456 0.036400405
7479 0.00027458 0.044489384
7480 0.0002746 0.044489384
7481 0.00027462 0.040444895
7482 0.00027464 0.040444895
7483 0.00027466 0.032355916
7484 0.00027468 0.028311426
7485 0.0002747 0.016177958
7486 0.00027472 0.024266937
7487 0.00027474 0.036400405
7488 0.00027476 0.044489384
7489 0.00027478 0.044489384
7490 0.0002748 0.040444895
7491 0.00027482 0.040444895
7492 0.00027484 0.032355916
7493 0.00027486 0.028311426
7494 0.00027488 0.032355916
7495 0.0002749 0.028311426
7496 0.00027492 0.028311426
7497 0.00027494 0.040444895
7498 0.00027496 0.036400405
7499 0.00027498 0.032355916
7500 0.000275 0.040444895
7501 0.00027502 0.044489384
7502 0.00027504 0.028311426
7503 0.00027506 0.032355916
7504 0.00027508 0.032355916
7505 0.0002751 0.036400405
7506 0.00027512 0.024266937
7507 0.00027514 0.016177958
7508 0.00027516 0.032355916
7509 0.00027518 0.048533874
7510 0.0002752 0.048533874
7511 0.00027522 0.048533874
7512 0.00027524 0.040444895
7513 0.00027526 0.040444895
7514 0.00027528 0.032355916
7515 0.0002753 0.036400405
7516 0.00027532 0.032355916
7517 0.00027534 0.024266937
7518 0.00027536 0.020222447
7519 0.00027538 0.024266937
7520 0.0002754 0.032355916
7521 0.00027542 0.036400405
7522 0.00027544 0.036400405
7523 0.00027546 0.032355916
7524 0.00027548 0.040444895
7525 0.0002755 0.048533874
7526 0.00027552 0.052578363
7527 0.00027554 0.044489384
7528 0.00027556 0.044489384
7529 0.00027558 0.048533874
7530 0.0002756 0.036400405
7531 0.00027562 0.032355916
7532 0.00027564 0.032355916
7533 0.00027566 0.032355916
7534 0.00027568 0.036400405
7535 0.0002757 0.036400405
7536 0.00027572 0.036400405
7537 0.00027574 0.040444895
7538 0.00027576 0.052578363
7539 0.00027578 0.052578363
7540 0.0002758 0.040444895
7541 0.00027582 0.036400405
7542 0.00027584 0.036400405
7543 0.00027586 0.040444895
7544 0.00027588 0.040444895
7545 0.0002759 0.044489384
7546 0.00027592 0.044489384
7547 0.00027594 0.032355916
7548 0.00027596 0.024266937
7549 0.00027598 0.024266937
7550 0.000276 0.020222447
7551 0.00027602 0.028311426
7552 0.00027604 0.024266937
7553 0.00027606 0.036400405
7554 0.00027608 0.036400405
7555 0.0002761 0.028311426
7556 0.00027612 0.016177958
7557 0.00027614 0.020222447
7558 0.00027616 0.032355916
7559 0.00027618 0.028311426
7560 0.0002762 0.032355916
7561 0.00027622 0.040444895
7562 0.00027624 0.044489384
7563 0.00027626 0.032355916
7564 0.00027628 0.024266937
7565 0.0002763 0.016177958
7566 0.00027632 0.024266937
7567 0.00027634 0.028311426
7568 0.00027636 0.036400405
7569 0.00027638 0.036400405
7570 0.0002764 0.032355916
7571 0.00027642 0.032355916
7572 0.00027644 0.044489384
7573 0.00027646 0.044489384
7574 0.00027648 0.036400405
7575 0.0002765 0.028311426
7576 0.00027652 0.024266937
7577 0.00027654 0.020222447
7578 0.00027656 0.020222447
7579 0.00027658 0.016177958
7580 0.0002766 0.032355916
7581 0.00027662 0.036400405
7582 0.00027664 0.036400405
7583 0.00027666 0.024266937
7584 0.00027668 0.016177958
7585 0.0002767 0.0080889789
7586 0.00027672 0.0040444895
7587 0.00027674 0.0040444895
7588 0.00027676 0.012133468
7589 0.00027678 0.016177958
7590 0.0002768 0.016177958
7591 0.00027682 0.016177958
7592 0.00027684 0.032355916
7593 0.00027686 0.032355916
7594 0.00027688 0.028311426
7595 0.0002769 0.012133468
7596 0.00027692 0.0080889789
7597 0.00027694 0.0080889789
7598 0.00027696 0.016177958
7599 0.00027698 0.016177958
7600 0.000277 0.020222447
7601 0.00027702 0.024266937
7602 0.00027704 0.012133468
7603 0.00027706 0.012133468
7604 0.00027708 0.012133468
7605 0.0002771 0.024266937
7606 0.00027712 0.024266937
7607 0.00027714 0.028311426
7608 0.00027716 0.028311426
7609 0.00027718 0.020222447
7610 0.0002772 0.012133468
7611 0.00027722 0.016177958
7612 0.00027724 0.012133468
7613 0.00027726 0.0080889789
7614 0.00027728 0.0080889789
7615 0.0002773 0.012133468
7616 0.00027732 0.012133468
7617 0.00027734 0.016177958
7618 0.00027736 0.012133468
7619 0.00027738 0.0080889789
7620 0.0002774 0.0040444895
7621 0.00027742 0.0040444895
7622 0.00027744 -0.0040444895
7623 0.00027746 0
7624 0.00027748 0.0040444895
7625 0.0002775 0.0040444895
7626 0.00027752 0.0040444895
7627 0.00027754 0.0080889789
7628 0.00027756 0.0080889789
7629 0.00027758 0
7630 0.0002776 0
7631 0.00027762 0.0040444895
7632 0.00027764 -0.0040444895
7633 0.00027766 -0.0080889789
7634 0.00027768 -0.012133468
7635 0.0002777 -0.0080889789
7636 0.00027772 -0.0040444895
7637 0.00027774 -0.0080889789
7638 0.00027776 0
7639 0.00027778 -0.0040444895
7640 0.0002778 -0.0040444895
7641 0.00027782 -0.0080889789
7642 0.00027784 -0.0080889789
7643 0.00027786 -0.016177958
7644 0.00027788 -0.0040444895
7645 0.0002779 0
7646 0.00027792 0
7647 0.00027794 0
7648 0.00027796 -0.0040444895
7649 0.00027798 -0.0040444895
7650 0.000278 -0.0080889789
7651 0.00027802 -0.0080889789
7652 0.00027804 -0.0080889789
7653 0.00027806 0.0040444895
7654 0.00027808 -0.0080889789
7655 0.0002781 -0.012133468
7656 0.00027812 -0.016177958
7657 0.00027814 -0.0040444895
7658 0.00027816 -0.012133468
7659 0.00027818 -0.0080889789
7660 0.0002782 -0.012133468
7661 0.00027822 -0.0080889789
7662 0.00027824 0
7663 0.00027826 0.0040444895
7664 0.00027828 -0.0040444895
7665 0.0002783 -0.012133468
7666 0.00027832 -0.0080889789
7667 0.00027834 -0.0080889789
7668 0.00027836 -0.0040444895
7669 0.00027838 -0.0040444895
7670 0.0002784 0.0080889789
7671 0.00027842 0
7672 0.00027844 -0.0080889789
7673 0.00027846 -0.012133468
7674 0.00027848 -0.012133468
7675 0.0002785 -0.0080889789
7676 0.00027852 -0.016177958
7677 0.00027854 -0.016177958
7678 0.00027856 -0.012133468
7679 0.00027858 0
7680 0.0002786 -0.0040444895
7681 0.00027862 -0.012133468
7682 0.00027864 -0.012133468
7683 0.00027866 -0.012133468
7684 0.00027868 -0.020222447
7685 0.0002787 -0.020222447
7686 0.00027872 -0.020222447
7687 0.00027874 -0.016177958
7688 0.00027876 -0.024266937
7689 0.00027878 -0.020222447
7690 0.0002788 -0.012133468
7691 0.00027882 -0.012133468
7692 0.00027884 -0.012133468
7693 0.00027886 -0.012133468
7694 0.00027888 -0.012133468
7695 0.0002789 -0.0040444895
7696 0.00027892 -0.0040444895
7697 0.00027894 -0.012133468
7698 0.00027896 -0.0080889789
7699 0.00027898 -0.0080889789
7700 0.000279 -0.016177958
7701 0.00027902 -0.012133468
7702 0.00027904 -0.016177958
7703 0.00027906 -0.012133468
7704 0.00027908 -0.0080889789
7705 0.0002791 -0.012133468
7706 0.00027912 -0.020222447
7707 0.00027914 -0.028311426
7708 0.00027916 -0.028311426
7709 0.00027918 -0.032355916
7710 0.0002792 -0.028311426
7711 0.00027922 -0.028311426
7712 0.00027924 -0.024266937
7713 0.00027926 -0.020222447
7714 0.00027928 -0.016177958
7715 0.0002793 -0.020222447
7716 0.00027932 -0.016177958
7717 0.00027934 -0.020222447
7718 0.00027936 -0.020222447
7719 0.00027938 -0.028311426
7720 0.0002794 -0.040444895
7721 0.00027942 -0.024266937
7722 0.00027944 -0.016177958
7723 0.00027946 -0.032355916
7724 0.00027948 -0.036400405
7725 0.0002795 -0.024266937
7726 0.00027952 -0.012133468
7727 0.00027954 -0.024266937
7728 0.00027956 -0.032355916
7729 0.00027958 -0.020222447
7730 0.0002796 -0.0080889789
7731 0.00027962 -0.012133468
7732 0.00027964 -0.028311426
7733 0.00027966 -0.028311426
7734 0.00027968 -0.024266937
7735 0.0002797 -0.028311426
7736 0.00027972 -0.032355916
7737 0.00027974 -0.024266937
7738 0.00027976 -0.024266937
7739 0.00027978 -0.028311426
7740 0.0002798 -0.040444895
7741 0.00027982 -0.044489384
7742 0.00027984 -0.032355916
7743 0.00027986 -0.036400405
7744 0.00027988 -0.044489384
7745 0.0002799 -0.040444895
7746 0.00027992 -0.032355916
7747 0.00027994 -0.028311426
7748 0.00027996 -0.032355916
7749 0.00027998 -0.020222447
7750 0.00028 -0.024266937
7751 0.00028002 -0.024266937
7752 0.00028004 -0.040444895
7753 0.00028006 -0.048533874
7754 0.00028008 -0.028311426
7755 0.0002801 -0.024266937
7756 0.00028012 -0.040444895
7757 0.00028014 -0.044489384
7758 0.00028016 -0.028311426
7759 0.00028018 -0.024266937
7760 0.0002802 -0.032355916
7761 0.00028022 -0.036400405
7762 0.00028024 -0.044489384
7763 0.00028026 -0.048533874
7764 0.00028028 -0.052578363
7765 0.0002803 -0.040444895
7766 0.00028032 -0.040444895
7767 0.00028034 -0.048533874
7768 0.00028036 -0.032355916
7769 0.00028038 -0.024266937
7770 0.0002804 -0.036400405
7771 0.00028042 -0.028311426
7772 0.00028044 -0.020222447
7773 0.00028046 -0.040444895
7774 0.00028048 -0.056622853
7775 0.0002805 -0.040444895
7776 0.00028052 -0.032355916
7777 0.00028054 -0.044489384
7778 0.00028056 -0.032355916
7779 0.00028058 -0.032355916
7780 0.0002806 -0.028311426
7781 0.00028062 -0.028311426
7782 0.00028064 -0.028311426
7783 0.00028066 -0.028311426
7784 0.00028068 -0.020222447
7785 0.0002807 -0.028311426
7786 0.00028072 -0.024266937
7787 0.00028074 -0.016177958
7788 0.00028076 -0.028311426
7789 0.00028078 -0.036400405
7790 0.0002808 -0.020222447
7791 0.00028082 -0.028311426
7792 0.00028084 -0.048533874
7793 0.00028086 -0.044489384
7794 0.00028088 -0.040444895
7795 0.0002809 -0.044489384
7796 0.00028092 -0.048533874
7797 0.00028094 -0.040444895
7798 0.00028096 -0.040444895
7799 0.00028098 -0.052578363
7800 0.000281 -0.048533874
7801 0.00028102 -0.044489384
7802 0.00028104 -0.044489384
7803 0.00028106 -0.040444895
7804 0.00028108 -0.048533874
7805 0.0002811 -0.052578363
7806 0.00028112 -0.056622853
7807 0.00028114 -0.060667342
7808 0.00028116 -0.07280081
7809 0.00028118 -0.060667342
7810 0.0002812 -0.048533874
7811 0.00028122 -0.048533874
7812 0.00028124 -0.056622853
7813 0.00028126 -0.052578363
7814 0.00028128 -0.036400405
7815 0.0002813 -0.036400405
7816 0.00028132 -0.052578363
7817 0.00028134 -0.068756321
7818 0.00028136 -0.056622853
7819 0.00028138 -0.036400405
7820 0.0002814 -0.052578363
7821 0.00028142 -0.056622853
7822 0.00028144 -0.048533874
7823 0.00028146 -0.048533874
7824 0.00028148 -0.056622853
7825 0.0002815 -0.056622853
7826 0.00028152 -0.040444895
7827 0.00028154 -0.036400405
7828 0.00028156 -0.056622853
7829 0.00028158 -0.056622853
7830 0.0002816 -0.048533874
7831 0.00028162 -0.048533874
7832 0.00028164 -0.060667342
7833 0.00028166 -0.036400405
7834 0.00028168 -0.028311426
7835 0.0002817 -0.052578363
7836 0.00028172 -0.060667342
7837 0.00028174 -0.040444895
7838 0.00028176 -0.036400405
7839 0.00028178 -0.048533874
7840 0.0002818 -0.052578363
7841 0.00028182 -0.048533874
7842 0.00028184 -0.048533874
7843 0.00028186 -0.052578363
7844 0.00028188 -0.044489384
7845 0.0002819 -0.044489384
7846 0.00028192 -0.052578363
7847 0.00028194 -0.060667342
7848 0.00028196 -0.052578363
7849 0.00028198 -0.044489384
7850 0.000282 -0.048533874
7851 0.00028202 -0.040444895
7852 0.00028204 -0.036400405
7853 0.00028206 -0.040444895
7854 0.00028208 -0.052578363
7855 0.0002821 -0.068756321
7856 0.00028212 -0.060667342
7857 0.00028214 -0.064711832
7858 0.00028216 -0.044489384
7859 0.00028218 -0.036400405
7860 0.0002822 -0.040444895
7861 0.00028222 -0.048533874
7862 0.00028224 -0.040444895
7863 0.00028226 -0.036400405
7864 0.00028228 -0.048533874
7865 0.0002823 -0.048533874
7866 0.00028232 -0.052578363
7867 0.00028234 -0.044489384
7868 0.00028236 -0.048533874
7869 0.00028238 -0.044489384
7870 0.0002824 -0.048533874
7871 0.00028242 -0.036400405
7872 0.00028244 -0.048533874
7873 0.00028246 -0.044489384
7874 0.00028248 -0.044489384
7875 0.0002825 -0.052578363
7876 0.00028252 -0.052578363
7877 0.00028254 -0.052578363
7878 0.00028256 -0.044489384
7879 0.00028258 -0.048533874
7880 0.0002826 -0.052578363
7881 0.00028262 -0.060667342
7882 0.00028264 -0.052578363
7883 0.00028266 -0.052578363
7884 0.00028268 -0.040444895
7885 0.0002827 -0.036400405
7886 0.00028272 -0.028311426
7887 0.00028274 -0.024266937
7888 0.00028276 -0.028311426
7889 0.00028278 -0.024266937
7890 0.0002828 -0.040444895
7891 0.00028282 -0.048533874
7892 0.00028284 -0.040444895
7893 0.00028286 -0.044489384
7894 0.00028288 -0.052578363
7895 0.0002829 -0.056622853
7896 0.00028292 -0.032355916
7897 0.00028294 -0.024266937
7898 0.00028296 -0.024266937
7899 0.00028298 -0.028311426
7900 0.000283 -0.040444895
7901 0.00028302 -0.036400405
7902 0.00028304 -0.040444895
7903 0.00028306 -0.044489384
7904 0.00028308 -0.048533874
7905 0.0002831 -0.040444895
7906 0.00028312 -0.032355916
7907 0.00028314 -0.032355916
7908 0.00028316 -0.032355916
7909 0.00028318 -0.036400405
7910 0.0002832 -0.040444895
7911 0.00028322 -0.040444895
7912 0.00028324 -0.036400405
7913 0.00028326 -0.036400405
7914 0.00028328 -0.032355916
7915 0.0002833 -0.036400405
7916 0.00028332 -0.040444895
7917 0.00028334 -0.040444895
7918 0.00028336 -0.032355916
7919 0.00028338 -0.028311426
7920 0.0002834 -0.036400405
7921 0.00028342 -0.036400405
7922 0.00028344 -0.040444895
7923 0.00028346 -0.040444895
7924 0.00028348 -0.036400405
7925 0.0002835 -0.036400405
7926 0.00028352 -0.028311426
7927 0.00028354 -0.020222447
7928 0.00028356 -0.024266937
7929 0.00028358 -0.032355916
7930 0.0002836 -0.032355916
7931 0.00028362 -0.036400405
7932 0.00028364 -0.040444895
